card_id	review_th	delta_t	rating	i	r_history	t_history	y	p
1396.0	8768.0	5.0	3.0	12.0	2,1,3,3,1,1,1,1,1,4,1	0,2,2,3,7,2,1,4,1,4,9	1.0	0.8683323860168457
1536.0	8771.0	29.0	2.0	7.0	2,2,3,2,3,4	0,1,2,2,3,6	1.0	0.9998999834060669
1335.0	8773.0	37.0	3.0	6.0	2,2,3,3,4	0,1,1,4,9	1.0	0.9998999834060669
1227.0	8774.0	15.0	2.0	10.0	2,1,2,2,2,2,2,1,2	0,1,3,3,6,6,6,10,4	1.0	0.9753439426422119
4758.0	8776.0	47.0	4.0	2.0	3	0	1.0	0.9771833419799805
5352.0	8777.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
4956.0	8779.0	39.0	3.0	2.0	3	0	1.0	0.9773962497711182
5441.0	8780.0	14.0	3.0	2.0	2	0	1.0	0.940393328666687
1600.0	8782.0	38.0	4.0	2.0	3	0	1.0	0.9774253368377686
1472.0	8784.0	44.0	3.0	2.0	3	0	1.0	0.9772592186927795
1467.0	8785.0	44.0	4.0	2.0	3	0	1.0	0.9772592186927795
1617.0	8786.0	38.0	4.0	2.0	3	0	1.0	0.9774253368377686
1485.0	8787.0	44.0	2.0	2.0	3	0	1.0	0.9772592186927795
4767.0	8790.0	47.0	4.0	2.0	3	0	1.0	0.9771833419799805
5355.0	8792.0	18.0	3.0	2.0	3	0	1.0	0.9781456589698792
5336.0	8793.0	18.0	3.0	2.0	3	0	1.0	0.9781456589698792
795.0	8795.0	13.0	2.0	13.0	1,1,1,2,2,2,2,2,2,2,2,1	0,59,8,1,2,3,3,3,6,6,9,13	1.0	0.8628451228141785
880.0	8796.0	13.0	2.0	8.0	1,3,1,2,2,1,1	0,19,28,1,6,8,5	1.0	0.8622769117355347
1609.0	8798.0	38.0	4.0	2.0	3	0	1.0	0.9774253368377686
900.0	8799.0	60.0	1.0	3.0	2,4	0,14	0.0	0.9998999834060669
1213.0	8801.0	35.0	2.0	6.0	2,1,3,3,3	0,1,4,4,10	1.0	0.9998999834060669
4967.0	8802.0	39.0	3.0	2.0	3	0	1.0	0.9773962497711182
1440.0	8805.0	46.0	4.0	2.0	3	0	1.0	0.977208137512207
1497.0	8807.0	44.0	4.0	2.0	3	0	1.0	0.9772592186927795
4331.0	8808.0	48.0	4.0	5.0	2,2,3,4	0,3,8,11	1.0	0.9998999834060669
1201.0	8810.0	17.0	4.0	4.0	3,1,3	0,36,3	1.0	0.9578418731689453
1553.0	8811.0	41.0	4.0	2.0	3	0	1.0	0.9773397445678711
5338.0	8813.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
1540.0	8814.0	41.0	4.0	2.0	3	0	1.0	0.9773397445678711
5347.0	8816.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
1619.0	8817.0	38.0	4.0	2.0	3	0	1.0	0.9774253368377686
1541.0	8819.0	41.0	4.0	2.0	3	0	1.0	0.9773397445678711
5384.0	8820.0	16.0	4.0	2.0	3	0	1.0	0.9782343506813049
5449.0	8822.0	14.0	4.0	2.0	2	0	1.0	0.940393328666687
5353.0	8823.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
1577.0	8825.0	40.0	4.0	2.0	3	0	1.0	0.9773676991462708
5392.0	8826.0	16.0	3.0	2.0	3	0	1.0	0.9782343506813049
2030.0	8833.0	16.0	4.0	2.0	3	0	1.0	0.9782343506813049
1992.0	8835.0	13.0	2.0	3.0	1,1	0,5	1.0	0.8619662523269653
1990.0	8837.0	13.0	3.0	3.0	2,1	0,5	1.0	0.8622311949729919
5337.0	8839.0	18.0	1.0	2.0	2	0	0.0	0.9397289752960205
1425.0	8841.0	15.0	1.0	8.0	2,3,2,2,3,1,2	0,2,3,5,5,12,4	0.0	0.97526615858078
5362.0	8843.0	17.0	4.0	2.0	3	0	1.0	0.9781895875930786
1748.0	8845.0	27.0	4.0	3.0	2,4	0,5	1.0	0.9997605085372925
1769.0	8847.0	13.0	2.0	5.0	2,2,3,1	0,1,5,11	1.0	0.862492561340332
2028.0	8849.0	16.0	4.0	2.0	3	0	1.0	0.9782343506813049
1777.0	8851.0	23.0	3.0	4.0	2,2,4	0,2,4	1.0	0.9998999834060669
4775.0	8853.0	47.0	4.0	2.0	3	0	1.0	0.9771833419799805
5357.0	8857.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
1971.0	8859.0	13.0	3.0	3.0	2,1	0,5	1.0	0.8622311949729919
1993.0	8861.0	13.0	1.0	3.0	1,1	0,5	0.0	0.8619662523269653
2214.0	8876.0	2.0	2.0	2.0	2	0	1.0	0.9430631995201111
2215.0	8877.0	2.0	2.0	2.0	1	0	1.0	0.8550313115119934
1425.0	8878.0	2.0	1.0	9.0	2,3,2,2,3,1,2,1	0,2,3,5,5,12,4,15	0.0	0.8712361454963684
2216.0	8879.0	2.0	2.0	2.0	1	0	1.0	0.8550313115119934
1354.0	8880.0	21.0	3.0	9.0	2,3,2,4,1,3,1,3	0,2,2,3,9,1,7,5	1.0	0.9859957695007324
4894.0	8881.0	43.0	4.0	2.0	3	0	1.0	0.9772855043411255
5354.0	8883.0	20.0	3.0	2.0	3	0	1.0	0.9780603647232056
1861.0	8884.0	15.0	1.0	4.0	2,1,1	0,4,6	0.0	0.8612095713615417
1967.0	8886.0	16.0	1.0	3.0	2,2	0,5	0.0	0.9997514486312866
1605.0	8888.0	40.0	4.0	2.0	3	0	1.0	0.9773676991462708
2080.0	8889.0	15.0	2.0	2.0	2	0	1.0	0.9402180910110474
2021.0	8891.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
2049.0	8892.0	17.0	4.0	2.0	3	0	1.0	0.9781895875930786
2036.0	8894.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
1522.0	8895.0	45.0	4.0	2.0	3	0	1.0	0.9772334098815918
1506.0	8897.0	45.0	4.0	2.0	3	0	1.0	0.9772334098815918
2027.0	8898.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
1835.0	8900.0	21.0	1.0	3.0	2,3	0,5	0.0	0.9997581839561462
2020.0	8901.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
2051.0	8903.0	17.0	4.0	2.0	3	0	1.0	0.9781895875930786
1998.0	8904.0	19.0	4.0	2.0	3	0	1.0	0.9781026244163513
1517.0	8916.0	45.0	4.0	2.0	3	0	1.0	0.9772334098815918
1569.0	8924.0	42.0	4.0	2.0	3	0	1.0	0.9773123860359192
5346.0	8926.0	20.0	3.0	2.0	3	0	1.0	0.9780603647232056
555.0	8927.0	132.0	4.0	3.0	3,4	0,35	1.0	0.9998999834060669
2024.0	8929.0	18.0	2.0	2.0	3	0	1.0	0.9781456589698792
1192.0	8930.0	45.0	4.0	5.0	2,4,3,4	0,1,3,9	1.0	0.9998999834060669
2041.0	8932.0	17.0	4.0	2.0	3	0	1.0	0.9781895875930786
2022.0	8933.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
4838.0	8935.0	47.0	4.0	2.0	3	0	1.0	0.9771833419799805
2078.0	8936.0	15.0	2.0	2.0	2	0	1.0	0.9402180910110474
3903.0	8938.0	137.0	4.0	3.0	3,4	0,39	1.0	0.9998999834060669
2113.0	8939.0	15.0	4.0	2.0	2	0	1.0	0.9402180910110474
2001.0	8941.0	19.0	4.0	2.0	3	0	1.0	0.9781026244163513
1925.0	8942.0	18.0	4.0	3.0	2,3	0,4	1.0	0.9990518093109131
2091.0	8944.0	15.0	3.0	2.0	2	0	1.0	0.9402180910110474
2023.0	8945.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
2077.0	8947.0	15.0	1.0	2.0	2	0	0.0	0.9402180910110474
3911.0	8948.0	138.0	4.0	3.0	3,4	0,38	1.0	0.9998999834060669
2044.0	8950.0	17.0	4.0	2.0	3	0	1.0	0.9781895875930786
2101.0	8951.0	15.0	4.0	2.0	2	0	1.0	0.9402180910110474
1942.0	8953.0	18.0	1.0	3.0	2,3	0,4	0.0	0.9990518093109131
2055.0	8954.0	17.0	3.0	2.0	3	0	1.0	0.9781895875930786
2071.0	8956.0	15.0	1.0	3.0	1,2	0,1	0.0	0.8542224168777466
2103.0	8957.0	15.0	3.0	2.0	2	0	1.0	0.9402180910110474
2019.0	8963.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
5389.0	8965.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
1435.0	8967.0	48.0	2.0	2.0	3	0	1.0	0.9771590232849121
2114.0	8969.0	15.0	4.0	2.0	2	0	1.0	0.9402180910110474
1546.0	8971.0	43.0	4.0	2.0	2	0	1.0	0.9372134804725647
3917.0	8973.0	137.0	4.0	3.0	3,4	0,39	1.0	0.9998999834060669
2089.0	8979.0	15.0	2.0	2.0	2	0	1.0	0.9402180910110474
5372.0	8981.0	19.0	2.0	2.0	3	0	1.0	0.9781026244163513
4877.0	8983.0	45.0	4.0	2.0	3	0	1.0	0.9772334098815918
4979.0	8987.0	40.0	4.0	2.0	3	0	1.0	0.9773676991462708
4949.0	8989.0	41.0	4.0	2.0	3	0	1.0	0.9773397445678711
2048.0	8991.0	17.0	4.0	2.0	3	0	1.0	0.9781895875930786
2035.0	8995.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
4917.0	8997.0	43.0	4.0	2.0	3	0	1.0	0.9772855043411255
2105.0	9001.0	15.0	1.0	2.0	2	0	0.0	0.9402180910110474
4871.0	9003.0	34.0	4.0	5.0	2,2,3,4	0,1,3,6	1.0	0.9998999834060669
5201.0	9005.0	21.0	3.0	3.0	2,3	0,5	1.0	0.9997581839561462
2226.0	9007.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
2225.0	9008.0	1.0	1.0	2.0	1	0	0.0	0.8567506670951843
2227.0	9009.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
2228.0	9010.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
2230.0	9011.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
2229.0	9012.0	1.0	2.0	2.0	1	0	1.0	0.8567506670951843
2231.0	9013.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
2233.0	9014.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
2220.0	9015.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
2105.0	9016.0	1.0	2.0	3.0	2,1	0,15	1.0	0.8721834421157837
2234.0	9017.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
2235.0	9018.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
5377.0	9020.0	20.0	4.0	2.0	3	0	1.0	0.9780603647232056
4904.0	9021.0	43.0	3.0	2.0	3	0	1.0	0.9772855043411255
5380.0	9023.0	20.0	3.0	2.0	3	0	1.0	0.9780603647232056
2040.0	9024.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
5409.0	9026.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
4816.0	9027.0	48.0	3.0	2.0	3	0	1.0	0.9771590232849121
5373.0	9029.0	20.0	3.0	2.0	3	0	1.0	0.9780603647232056
5418.0	9030.0	18.0	3.0	2.0	3	0	1.0	0.9781456589698792
4964.0	9032.0	42.0	4.0	2.0	3	0	1.0	0.9773123860359192
1900.0	9033.0	19.0	3.0	4.0	2,2,3	0,1,4	1.0	0.9988353848457336
4929.0	9035.0	43.0	4.0	2.0	3	0	1.0	0.9772855043411255
2014.0	9036.0	20.0	4.0	2.0	3	0	1.0	0.9780603647232056
4954.0	9038.0	42.0	4.0	2.0	3	0	1.0	0.9773123860359192
2117.0	9039.0	16.0	1.0	2.0	1	0	0.0	0.8431334495544434
4834.0	9041.0	48.0	4.0	2.0	3	0	1.0	0.9771590232849121
5376.0	9042.0	20.0	4.0	2.0	3	0	1.0	0.9780603647232056
4862.0	9045.0	46.0	4.0	2.0	3	0	1.0	0.977208137512207
5371.0	9048.0	20.0	4.0	2.0	3	0	1.0	0.9780603647232056
4645.0	9050.0	43.0	4.0	5.0	2,3,4,4	0,2,2,8	1.0	0.9998999834060669
5228.0	9051.0	21.0	3.0	3.0	2,3	0,5	1.0	0.9997581839561462
4932.0	9053.0	43.0	4.0	2.0	3	0	1.0	0.9772855043411255
5415.0	9054.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
5414.0	9056.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
2084.0	9057.0	16.0	4.0	2.0	2	0	1.0	0.9400491118431091
5398.0	9060.0	19.0	4.0	2.0	3	0	1.0	0.9781026244163513
1531.0	9062.0	46.0	3.0	2.0	3	0	1.0	0.977208137512207
2033.0	9063.0	19.0	4.0	2.0	3	0	1.0	0.9781026244163513
5445.0	9065.0	16.0	3.0	2.0	2	0	1.0	0.9400491118431091
2121.0	9066.0	16.0	1.0	2.0	1	0	0.0	0.8431334495544434
2074.0	9068.0	16.0	2.0	2.0	2	0	1.0	0.9400491118431091
909.0	9069.0	63.0	3.0	3.0	2,4	0,14	1.0	0.9998999834060669
1333.0	9077.0	42.0	2.0	6.0	2,2,4,4,4	0,1,1,3,8	1.0	0.9998999834060669
5462.0	9079.0	16.0	3.0	2.0	2	0	1.0	0.9400491118431091
1374.0	9081.0	38.0	3.0	5.0	2,4,3,3	0,1,3,9	1.0	0.9998999834060669
4961.0	9083.0	42.0	4.0	2.0	3	0	1.0	0.9773123860359192
5412.0	9086.0	18.0	4.0	2.0	3	0	1.0	0.9781456589698792
1066.0	9088.0	49.0	3.0	6.0	2,2,3,4,4	0,4,2,3,10	1.0	0.9998999834060669
1488.0	9097.0	47.0	4.0	2.0	3	0	1.0	0.9771833419799805
1507.0	9099.0	46.0	4.0	2.0	3	0	1.0	0.977208137512207
4970.0	9102.0	42.0	4.0	2.0	3	0	1.0	0.9773123860359192
1561.0	9104.0	43.0	4.0	2.0	3	0	1.0	0.9772855043411255
5452.0	9105.0	16.0	3.0	2.0	2	0	1.0	0.9400491118431091
1465.0	9106.0	47.0	4.0	2.0	3	0	1.0	0.9771833419799805
1585.0	9107.0	42.0	4.0	2.0	3	0	1.0	0.9773123860359192
570.0	9109.0	128.0	3.0	3.0	3,4	0,35	1.0	0.9998999834060669
4750.0	9110.0	49.0	4.0	2.0	3	0	1.0	0.9771352410316467
4910.0	9111.0	44.0	4.0	2.0	3	0	1.0	0.9772592186927795
558.0	9114.0	69.0	4.0	4.0	3,2,2	0,34,65	1.0	0.9998999834060669
5393.0	9116.0	19.0	3.0	2.0	3	0	1.0	0.9781026244163513
5453.0	9117.0	16.0	3.0	2.0	2	0	1.0	0.9400491118431091
1474.0	9119.0	47.0	3.0	2.0	3	0	1.0	0.9771833419799805
1453.0	9121.0	27.0	1.0	6.0	2,1,3,3,2	0,2,1,4,14	0.0	0.9998999834060669
5401.0	9122.0	19.0	4.0	2.0	3	0	1.0	0.9781026244163513
1061.0	9124.0	42.0	4.0	3.0	2,2	0,26	1.0	0.9998999834060669
1579.0	9126.0	43.0	2.0	2.0	3	0	1.0	0.9772855043411255
1578.0	9127.0	43.0	4.0	2.0	3	0	1.0	0.9772855043411255
2251.0	9128.0	1.0	1.0	2.0	2	0	0.0	0.9433403611183167
2252.0	9129.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
2253.0	9130.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
1453.0	9131.0	1.0	2.0	7.0	2,1,3,3,2,1	0,2,1,4,14,27	1.0	0.8725989460945129
4937.0	9132.0	44.0	4.0	2.0	3	0	1.0	0.9772592186927795
1473.0	9133.0	48.0	4.0	2.0	3	0	1.0	0.9771590232849121
2088.0	9135.0	17.0	3.0	2.0	1	0	1.0	0.8427925109863281
2017.0	9136.0	20.0	3.0	2.0	3	0	1.0	0.9780603647232056
1813.0	9138.0	24.0	4.0	3.0	2,3	0,5	1.0	0.9997574687004089
1404.0	9139.0	29.0	2.0	10.0	2,1,1,2,2,1,3,3,4	0,1,2,1,3,3,2,3,8	1.0	0.9998999834060669
1888.0	9141.0	21.0	3.0	4.0	2,2,3	0,1,4	1.0	0.9988325834274292
5394.0	9142.0	20.0	4.0	2.0	3	0	1.0	0.9780603647232056
5614.0	9144.0	1.0	2.0	2.0	2	0	1.0	0.9433403611183167
2009.0	9145.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
5366.0	9146.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
5422.0	9147.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
1894.0	9148.0	24.0	2.0	4.0	2,2,3	0,1,4	1.0	0.9988285303115845
1591.0	9149.0	46.0	4.0	2.0	3	0	1.0	0.977208137512207
5420.0	9151.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
1989.0	9152.0	20.0	1.0	3.0	2,2	0,5	0.0	0.9997504353523254
2018.0	9154.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
1529.0	9155.0	50.0	4.0	2.0	3	0	1.0	0.9771119356155396
1945.0	9157.0	23.0	2.0	3.0	1,3	0,4	1.0	0.9675431847572327
547.0	9159.0	28.0	2.0	16.0	3,1,1,2,1,4,1,2,2,1,2,2,2,2,2	0,42,3,1,5,1,45,19,5,6,2,3,5,7,12	1.0	0.9998999834060669
2038.0	9160.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
2059.0	9162.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
5399.0	9163.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
1120.0	9165.0	42.0	2.0	10.0	2,1,1,1,2,1,3,4,4	0,1,2,2,1,3,1,4,10	1.0	0.9998999834060669
1549.0	9166.0	48.0	4.0	2.0	3	0	1.0	0.9771590232849121
4835.0	9168.0	52.0	4.0	2.0	3	0	1.0	0.9770666360855103
1555.0	9169.0	47.0	1.0	2.0	3	0	0.0	0.9771833419799805
565.0	9171.0	133.0	4.0	3.0	3,4	0,34	1.0	0.9998999834060669
3943.0	9172.0	133.0	4.0	3.0	3,4	0,34	1.0	0.9998999834060669
4837.0	9174.0	52.0	3.0	2.0	3	0	1.0	0.9770666360855103
3946.0	9175.0	133.0	4.0	3.0	3,4	0,34	1.0	0.9998999834060669
1910.0	9177.0	23.0	1.0	3.0	1,3	0,4	0.0	0.9675431847572327
2056.0	9178.0	21.0	4.0	3.0	2,3	0,1	1.0	0.938900351524353
1064.0	9187.0	53.0	4.0	6.0	2,2,3,4,4	0,4,2,3,10	1.0	0.9998999834060669
4831.0	9189.0	52.0	4.0	2.0	3	0	1.0	0.9770666360855103
2045.0	9191.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
4869.0	9195.0	50.0	4.0	2.0	3	0	1.0	0.9771119356155396
4893.0	9197.0	48.0	4.0	2.0	2	0	1.0	0.9369372129440308
1839.0	9199.0	26.0	4.0	3.0	2,3	0,5	1.0	0.9997570514678955
1548.0	9201.0	48.0	4.0	2.0	3	0	1.0	0.9771590232849121
4898.0	9202.0	48.0	4.0	2.0	3	0	1.0	0.9771590232849121
4808.0	9204.0	52.0	4.0	2.0	3	0	1.0	0.9770666360855103
1547.0	9205.0	48.0	4.0	2.0	3	0	1.0	0.9771590232849121
4953.0	9207.0	46.0	4.0	2.0	3	0	1.0	0.977208137512207
4978.0	9208.0	45.0	4.0	2.0	3	0	1.0	0.9772334098815918
2025.0	9210.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
1601.0	9211.0	45.0	4.0	2.0	3	0	1.0	0.9772334098815918
4914.0	9212.0	48.0	4.0	2.0	3	0	1.0	0.9771590232849121
1627.0	9213.0	45.0	4.0	2.0	3	0	1.0	0.9772334098815918
5203.0	9215.0	26.0	2.0	3.0	2,3	0,5	1.0	0.9997570514678955
5390.0	9216.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
1976.0	9217.0	20.0	4.0	3.0	2,2	0,5	1.0	0.9997504353523254
2057.0	9219.0	21.0	1.0	3.0	2,1	0,1	0.0	0.8594276905059814
5411.0	9220.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
1776.0	9222.0	30.0	4.0	4.0	2,2,4	0,2,4	1.0	0.9998999834060669
5391.0	9223.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
4985.0	9225.0	44.0	4.0	2.0	3	0	1.0	0.9772592186927795
1668.0	9228.0	23.0	3.0	7.0	2,1,4,1,1,3	0,2,2,9,1,4	1.0	0.9755194187164307
5403.0	9229.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
5406.0	9231.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
4855.0	9232.0	50.0	4.0	2.0	3	0	1.0	0.9771119356155396
5466.0	9236.0	19.0	3.0	2.0	2	0	1.0	0.9395774602890015
5388.0	9237.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
5369.0	9239.0	24.0	4.0	2.0	3	0	1.0	0.9778992533683777
5433.0	9240.0	21.0	4.0	2.0	3	0	1.0	0.9780188798904419
1421.0	9242.0	18.0	2.0	7.0	2,3,4,1,1,1	0,2,4,20,4,5	1.0	0.8602255582809448
5082.0	9243.0	34.0	4.0	3.0	2,4	0,5	1.0	0.9997590184211731
4857.0	9245.0	50.0	4.0	2.0	3	0	1.0	0.9771119356155396
5397.0	9246.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
5387.0	9247.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
4947.0	9248.0	46.0	3.0	2.0	3	0	1.0	0.977208137512207
1470.0	9250.0	41.0	4.0	4.0	2,4,4	0,3,7	1.0	0.9998999834060669
1165.0	9251.0	18.0	1.0	11.0	2,2,2,2,4,2,1,2,1,2	0,3,3,3,3,10,14,4,5,1	0.0	0.8629671335220337
4850.0	9253.0	50.0	3.0	2.0	3	0	1.0	0.9771119356155396
957.0	9254.0	19.0	2.0	5.0	2,4,1,2	0,12,42,5	1.0	0.9857704043388367
1071.0	9256.0	54.0	2.0	4.0	2,4,4	0,3,11	1.0	0.9998999834060669
882.0	9258.0	40.0	3.0	6.0	1,2,2,2,3	0,19,7,10,11	1.0	0.9998999834060669
895.0	9259.0	18.0	2.0	5.0	2,4,1,2	0,14,48,1	1.0	0.8629131317138672
2037.0	9261.0	22.0	3.0	2.0	3	0	1.0	0.9779782295227051
4891.0	9262.0	48.0	4.0	2.0	3	0	1.0	0.9771590232849121
2026.0	9264.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
5402.0	9266.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
2073.0	9268.0	21.0	4.0	2.0	3	0	1.0	0.9780188798904419
5400.0	9269.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
5416.0	9272.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
5435.0	9274.0	21.0	4.0	2.0	3	0	1.0	0.9780188798904419
1946.0	9275.0	23.0	3.0	3.0	1,3	0,4	1.0	0.9675431847572327
4809.0	9277.0	52.0	4.0	2.0	3	0	1.0	0.9770666360855103
5122.0	9278.0	33.0	3.0	3.0	2,4	0,5	1.0	0.9997592568397522
1030.0	9280.0	46.0	4.0	3.0	3,2	0,26	1.0	0.9998999834060669
1478.0	9281.0	51.0	4.0	2.0	3	0	1.0	0.9770890474319458
5396.0	9283.0	23.0	3.0	2.0	3	0	1.0	0.9779383540153503
5294.0	9284.0	20.0	3.0	4.0	2,1,2	0,5,1	1.0	0.8622259497642517
933.0	9286.0	53.0	4.0	3.0	3,2	0,27	1.0	0.9998999834060669
4903.0	9287.0	48.0	4.0	2.0	3	0	1.0	0.9771590232849121
499.0	9289.0	18.0	2.0	4.0	3,4,1	0,39,130	1.0	0.8604820370674133
4948.0	9290.0	46.0	4.0	2.0	3	0	1.0	0.977208137512207
1427.0	9292.0	18.0	2.0	3.0	3,1	0,35	1.0	0.8609147667884827
5385.0	9294.0	23.0	3.0	2.0	3	0	1.0	0.9779383540153503
5423.0	9296.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
1566.0	9297.0	23.0	2.0	6.0	2,3,2,2,2	0,2,4,9,9	1.0	0.9998999834060669
5464.0	9299.0	19.0	4.0	2.0	2	0	1.0	0.9395774602890015
1491.0	9300.0	51.0	4.0	2.0	3	0	1.0	0.9770890474319458
2092.0	9310.0	21.0	4.0	2.0	3	0	1.0	0.9780188798904419
2050.0	9311.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
2093.0	9312.0	21.0	4.0	2.0	2	0	1.0	0.9392905235290527
1974.0	9314.0	19.0	4.0	3.0	3,1	0,7	1.0	0.8606192469596863
4859.0	9315.0	51.0	3.0	2.0	3	0	1.0	0.9770890474319458
1933.0	9317.0	24.0	3.0	3.0	1,3	0,4	1.0	0.9674798250198364
2098.0	9318.0	21.0	4.0	2.0	3	0	1.0	0.9780188798904419
1513.0	9320.0	51.0	3.0	2.0	3	0	1.0	0.9770890474319458
1580.0	9321.0	19.0	1.0	9.0	2,1,2,1,3,3,2,1	0,1,3,3,1,3,8,10	0.0	0.8604915142059326
2065.0	9323.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
1718.0	9324.0	28.0	2.0	4.0	2,4,2	0,2,10	1.0	0.9998999834060669
1527.0	9326.0	51.0	4.0	2.0	3	0	1.0	0.9770890474319458
2118.0	9327.0	21.0	4.0	2.0	3	0	1.0	0.9780188798904419
2060.0	9329.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
1764.0	9330.0	23.0	2.0	5.0	2,3,1,3	0,4,7,5	1.0	0.9861359596252441
1586.0	9332.0	47.0	4.0	2.0	3	0	1.0	0.9771833419799805
2053.0	9333.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
2082.0	9336.0	21.0	4.0	2.0	3	0	1.0	0.9780188798904419
1554.0	9338.0	48.0	4.0	2.0	3	0	1.0	0.9771590232849121
2083.0	9339.0	21.0	4.0	2.0	3	0	1.0	0.9780188798904419
5407.0	9341.0	23.0	4.0	2.0	3	0	1.0	0.9779383540153503
2166.0	9345.0	19.0	4.0	2.0	2	0	1.0	0.9395774602890015
2129.0	9347.0	19.0	4.0	2.0	2	0	1.0	0.9395774602890015
2168.0	9349.0	19.0	2.0	2.0	2	0	1.0	0.9395774602890015
2123.0	9351.0	19.0	1.0	2.0	2	0	0.0	0.9395774602890015
5434.0	9353.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
2108.0	9355.0	21.0	3.0	2.0	3	0	1.0	0.9780188798904419
1565.0	9358.0	48.0	3.0	2.0	3	0	1.0	0.9771590232849121
1643.0	9360.0	19.0	2.0	6.0	2,3,2,2,1	0,2,6,7,9	1.0	0.8603013753890991
2144.0	9362.0	19.0	4.0	2.0	2	0	1.0	0.9395774602890015
1952.0	9364.0	19.0	1.0	3.0	1,1	0,8	0.0	0.8596675395965576
4874.0	9368.0	51.0	4.0	2.0	3	0	1.0	0.9770890474319458
2160.0	9369.0	19.0	4.0	2.0	2	0	1.0	0.9395774602890015
4875.0	9371.0	51.0	4.0	2.0	3	0	1.0	0.9770890474319458
2157.0	9372.0	19.0	3.0	2.0	2	0	1.0	0.9395774602890015
1503.0	9374.0	32.0	2.0	7.0	2,2,1,3,3,3	0,3,2,1,4,9	1.0	0.9998999834060669
2149.0	9375.0	19.0	1.0	2.0	2	0	0.0	0.9395774602890015
1606.0	9377.0	19.0	3.0	5.0	2,3,2,1	0,4,10,13	1.0	0.8603025078773499
1757.0	9379.0	19.0	1.0	9.0	2,1,1,1,1,2,2,1	0,1,4,1,4,1,4,6	0.0	0.860544741153717
2165.0	9380.0	19.0	3.0	2.0	2	0	1.0	0.9395774602890015
2070.0	9382.0	22.0	4.0	2.0	3	0	1.0	0.9779782295227051
1608.0	9383.0	46.0	3.0	2.0	3	0	1.0	0.977208137512207
4965.0	9385.0	47.0	3.0	2.0	3	0	1.0	0.9771833419799805
